account_id,total_amount,total_balance,transaction_count,Trans Withdrawal_x,Trans_Credit,Trans_Debit,Collection From Other Bank,Credit Card Withdrawal,Credit in Cash,Interest,Remittance From Other Bank,Trans Withdrawal_y,Household Payment,Insurance Payment,Interest Credit,Loan Payment,Old age Pension Payment,Payment of Statement,Sanction Negative Bal.,Standard Payment
1038,268003.0,4310489.0,247,0,85,162,44,0,1,40,80,82,40,0,40,0,0,39,0,88
1039,11911187.0,62821846.8,840,76,372,392,0,74,236,136,0,394,0,0,136,0,0,118,0,586
1040,2133655.4,8441685.2,171,9,74,88,0,0,45,29,22,75,22,0,29,0,0,22,0,98
1042,1478620.8,12280203.2,281,0,117,164,0,0,60,57,0,164,0,0,57,0,0,52,0,172
1043,1568376.8,9739623.4,156,0,68,88,0,4,36,32,24,60,24,0,32,0,0,22,0,78
1044,1218452.7,9081718.1,242,0,76,166,0,16,39,37,66,84,33,0,37,0,0,32,0,107
1045,394393.5,3266340.6,170,0,65,105,32,0,1,32,27,78,27,0,32,0,32,27,0,52
1046,1126163.3,7790235.9,256,0,103,153,0,0,59,44,40,113,40,0,44,0,0,39,0,133
1047,804564.9,6981380.8,288,0,120,168,0,0,65,55,50,118,50,0,55,0,0,50,0,133
1048,1621750.0,12794902.8,688,0,274,414,136,0,2,136,126,288,126,0,136,0,136,126,0,164
1049,102196.4,2024498.0,69,0,33,36,13,0,7,13,16,20,8,0,13,0,0,8,0,32
1050,7613095.4,40157764.0,842,46,292,504,140,0,12,140,130,420,130,0,140,0,0,130,0,442
1051,3521311.8,21497060.8,592,0,254,338,0,0,130,124,0,338,0,0,124,0,0,114,0,354
1052,920504.4,7494678.3,282,0,149,133,0,0,87,62,0,133,0,0,62,0,0,59,0,161
1053,1198962.9,9630313.1,366,0,121,245,0,0,66,55,100,145,50,0,55,0,0,50,0,161
1054,1502828.8,11517111.0,403,0,150,253,0,0,80,70,66,187,66,0,70,0,0,65,0,202
1055,263861.4,3571686.4,202,0,90,112,48,0,2,40,40,72,0,0,40,0,0,38,0,124
1056,674055.3,2372412.6,79,3,35,41,0,0,14,21,9,35,9,0,21,0,0,18,0,31
1057,579008.6,5568335.3,300,0,125,175,64,0,1,60,60,115,60,0,60,0,64,59,0,57
1058,1513364.4,11364691.6,198,0,61,137,0,14,31,30,50,73,25,0,30,0,0,25,0,93
1059,269935.4,3695425.8,238,0,83,155,43,0,1,39,78,77,39,0,39,0,0,38,0,83
1060,276448.6,1251026.2,39,0,25,14,0,0,12,13,0,14,0,0,13,0,0,0,0,26
1061,185448.2,1129306.3,61,0,31,30,0,0,17,14,10,20,10,0,14,0,0,9,0,28
1062,3265745.0,18365040.3,360,0,131,229,0,0,66,65,61,168,61,0,65,0,0,60,0,174
1063,417542.5,7350965.1,125,0,60,65,0,0,33,27,0,65,0,0,27,0,0,22,0,76
1064,157360.0,1531992.1,65,0,28,37,15,0,1,12,10,27,10,0,12,0,15,10,0,18
1065,840707.5,10485509.9,350,0,170,180,0,0,101,69,0,180,0,0,69,0,0,64,0,217
1066,2670734.9,11891800.5,165,6,78,81,0,0,51,27,0,87,0,0,27,0,0,22,0,116
1067,5691237.4,26148775.2,374,0,166,208,0,0,110,56,50,158,50,0,56,0,0,48,0,220
1068,867300.1,5506632.7,158,5,49,104,0,0,27,22,57,52,18,18,22,3,0,17,0,62
1069,1172305.6,10854161.0,612,0,254,358,130,0,2,122,120,238,120,0,122,0,130,120,0,120
1070,1124427.2,5686571.4,177,0,66,111,0,0,34,32,28,83,28,0,32,0,0,27,0,90
1071,3758208.8,18544642.8,393,29,153,211,0,0,85,68,59,181,0,0,68,59,0,64,0,202
1072,318882.1,1876664.5,58,0,28,30,0,0,16,12,8,22,8,0,12,0,0,7,0,31
1073,1037564.8,15297307.4,337,0,156,181,0,0,98,58,54,127,54,0,58,0,0,53,0,172
1074,1411155.4,10042493.4,148,0,63,85,0,17,32,31,0,68,0,0,31,0,0,26,0,91
1075,656711.3,9311890.1,255,0,110,145,0,0,69,41,73,72,37,0,41,0,0,36,0,105
1076,1315862.0,14008433.1,335,0,115,220,0,0,65,50,91,129,46,0,50,0,0,45,0,149
1077,1019738.3,14911876.2,372,0,186,186,0,8,116,70,0,178,0,0,70,0,0,66,0,236
1078,762290.6,6537666.0,296,0,122,174,60,0,2,60,50,124,50,0,60,0,60,50,0,76
1079,3724848.5,17090077.7,374,21,137,216,63,0,11,63,59,178,59,0,63,0,0,58,0,194
1080,3101951.1,18673644.0,353,0,123,230,0,3,63,60,56,171,56,0,60,0,0,55,0,182
1081,386070.4,4408116.6,206,0,90,116,48,0,2,40,38,78,38,0,40,0,48,38,0,42
1082,298427.2,2223955.5,133,0,58,75,30,0,1,27,26,49,26,0,27,0,30,25,0,25
1083,672476.8,5079219.1,192,0,59,133,0,0,34,25,70,63,20,21,25,8,0,20,0,77
1085,420823.4,3238502.2,80,0,35,45,0,0,19,16,11,34,11,0,16,0,0,11,0,42
1086,154348.7,3253716.0,183,0,57,126,30,0,1,26,77,49,0,0,26,0,0,25,0,132
1087,1104890.0,6395824.7,143,0,61,82,0,0,32,29,0,82,0,0,29,0,0,25,0,89
1088,656462.7,6471739.6,301,0,117,184,60,0,1,56,55,129,55,0,56,0,60,55,0,75
1089,1109800.9,7234070.8,249,0,78,171,0,0,40,38,67,104,33,0,38,0,0,33,0,111
1090,387155.8,5664192.3,144,0,63,81,0,0,37,26,22,59,22,0,26,0,0,21,0,75
1091,143919.4,5108487.6,105,0,87,18,0,0,46,41,0,18,0,0,41,0,0,0,0,64
1092,1096208.6,5946175.2,235,0,87,148,0,25,45,42,38,85,38,0,42,0,0,37,0,118
1093,3633392.0,11585521.9,243,21,71,151,35,0,1,35,49,123,31,0,35,18,0,30,0,129
1094,338537.8,3639390.6,169,0,56,113,29,0,1,26,49,64,24,0,26,0,29,24,0,41
1095,1573084.4,14203020.0,278,0,76,202,0,0,40,36,112,90,28,28,36,0,0,26,0,104
1096,262313.1,2395121.5,108,0,45,63,22,0,1,22,17,46,17,0,22,0,22,17,0,30
1097,2438640.6,22474682.2,494,0,134,360,0,2,74,60,202,156,50,50,60,0,0,50,0,182
1098,647312.4,9244721.0,339,0,118,221,60,0,1,57,112,109,56,0,57,0,60,55,0,55
1100,164599.1,2096289.4,156,0,51,105,27,0,1,23,68,37,23,23,23,0,0,22,0,43
1101,673758.6,2418628.7,69,0,32,37,0,2,17,15,10,25,10,0,15,0,0,10,0,34
1102,539912.4,4815989.8,182,0,79,103,0,0,45,34,29,74,29,0,34,0,0,29,0,90
1103,1897553.8,8082812.0,189,0,86,103,0,0,44,42,0,103,0,0,42,0,0,37,0,110
1104,1231185.0,8482043.1,204,0,76,128,0,0,40,36,32,96,32,0,36,0,0,31,0,105
1105,970777.8,7260014.6,308,0,108,200,0,0,56,52,96,104,48,0,52,0,0,47,0,113
1106,3544923.1,14174852.7,379,22,147,210,0,0,85,62,20,212,0,0,62,20,0,55,12,230
1107,800116.8,9979239.3,354,0,129,225,64,0,1,64,60,165,60,0,64,0,64,59,0,107
1108,384658.7,9300022.8,241,0,87,154,45,2,1,41,81,71,41,0,41,0,45,40,0,34
1109,1911961.0,11701164.7,238,0,102,136,0,0,52,50,0,136,0,0,50,0,0,45,0,143
1110,499059.7,2905194.7,91,0,39,52,0,0,22,17,13,39,13,0,17,0,0,12,0,49
1111,1500454.1,7731531.8,182,0,69,113,0,0,35,34,29,84,29,0,34,0,0,29,0,90
1112,1861304.7,13122508.8,227,0,97,130,0,23,50,47,0,107,0,0,47,0,0,42,0,138
1113,552419.1,6254937.2,164,0,72,92,0,0,45,27,45,47,22,0,27,0,0,22,0,70
1114,6094451.0,24758774.6,648,36,260,352,0,0,136,124,120,268,120,0,124,0,0,120,0,284
1115,922591.0,11792248.8,674,0,270,404,138,0,2,130,128,276,128,0,130,0,0,128,0,288
1116,1769555.7,13807566.3,358,0,147,211,0,6,82,65,61,144,61,0,65,0,0,60,0,172
1117,284945.7,2994558.8,150,0,53,97,28,0,1,24,47,50,23,0,24,0,28,23,0,28
1118,1096607.2,10002190.4,399,0,140,259,0,0,74,66,124,135,62,0,66,0,0,61,0,148
1120,1309799.8,14690936.0,720,0,242,478,124,0,2,116,232,246,116,0,116,0,124,114,0,134
1121,1187374.9,8014623.8,158,0,66,92,0,18,34,32,0,74,0,0,32,0,0,27,0,99
1122,845428.6,4474080.8,184,0,82,102,0,0,42,40,0,102,0,0,40,0,0,35,0,109
1123,4378442.0,25756050.0,810,0,254,556,0,0,130,124,232,324,116,0,124,0,0,114,0,340
1124,3283487.5,16095150.9,261,21,96,144,0,0,66,30,54,111,27,0,30,0,0,27,0,150
1125,2837259.4,12597754.4,240,16,86,138,0,0,62,24,66,88,22,22,24,0,0,20,0,130
1126,872800.3,15517201.1,396,0,177,219,0,0,108,69,65,154,65,0,69,0,0,64,0,198
1127,3579832.7,25805185.2,412,0,144,268,0,35,73,71,67,166,67,0,71,0,0,66,0,208
1128,711724.3,11458087.1,311,0,119,192,61,0,1,57,57,135,57,0,57,0,61,56,0,80
1129,2416824.9,13966211.6,310,0,93,217,0,0,47,46,83,134,42,0,46,0,0,41,0,140
1130,216646.8,3044332.5,90,0,35,55,19,0,1,15,15,40,15,0,15,0,19,14,0,27
1132,14772880.6,55733584.4,828,92,290,446,142,2,6,142,0,536,0,0,142,0,0,132,0,554
1133,1095471.0,10791891.8,656,0,250,406,124,0,2,124,230,176,116,0,124,0,124,114,0,64
1134,1848686.2,10617897.2,454,0,150,304,0,0,80,70,131,173,66,0,70,0,0,65,0,188
1135,763730.0,12472791.6,420,0,158,262,82,0,2,74,74,188,74,0,74,0,82,72,0,118
1136,4295198.4,18916755.5,438,24,131,283,65,0,1,65,121,186,61,0,65,0,0,60,0,192
1137,429406.0,5259471.4,332,0,138,194,72,0,2,64,62,132,62,0,64,0,0,62,0,144
1138,85220.0,546335.7,29,0,22,7,0,0,10,12,0,7,0,0,12,0,0,0,0,17
1139,2920942.8,18618914.0,266,12,89,165,0,0,61,28,88,89,22,22,28,0,0,21,0,129
1140,143922.0,1851093.3,63,0,37,26,0,0,23,14,9,17,9,0,14,0,0,9,0,31
1141,173294.7,3031717.8,151,0,54,97,22,0,10,22,54,43,18,18,22,0,0,17,0,58
1142,302403.9,4332737.3,211,0,93,118,38,0,17,38,33,85,33,0,38,0,0,33,0,107
1144,465349.8,6492407.1,349,0,139,210,71,0,1,67,67,143,67,0,67,0,0,66,0,149
1145,740122.0,13897821.0,762,0,266,496,132,0,2,132,244,252,0,0,132,0,0,122,0,508
1146,6081459.2,55881151.6,856,0,266,590,0,26,140,126,236,328,118,0,126,0,0,116,0,378
1147,3338212.7,17524681.4,341,0,139,202,0,24,71,68,0,178,0,0,68,0,0,63,0,210
1149,337824.7,3291634.3000000003,93,0,58,35,0,6,23,35,0,29,0,0,35,0,0,7,0,51
1150,124385.09999999999,1323830.5,62,0,40,22,0,0,25,15,0,22,0,0,15,0,0,10,0,37
1151,2113836.9,16840945.5,250,0,86,164,0,33,44,42,37,94,37,0,42,0,0,37,0,134
1152,871306.8,11421935.2,660,0,266,394,136,0,2,128,128,266,128,0,128,0,0,126,0,278
1153,1532801.7,10066415.9,381,0,124,257,0,0,64,60,110,147,55,0,60,0,0,55,0,156
1154,1793608.8,8235992.4,124,1,53,70,0,2,37,16,14,55,14,0,16,0,0,14,0,80
1155,311098.9,3181287.9,131,0,55,76,27,0,1,27,22,54,22,0,27,0,27,22,0,33
1156,496688.6,3017906.2,49,0,27,22,0,1,14,13,0,21,0,0,13,0,0,8,0,28
1157,869058.7,10623945.8,326,0,145,181,0,0,76,69,0,181,0,0,69,0,0,64,0,193
1158,1393868.4,20408602.6,620,0,230,390,114,0,2,114,104,286,104,0,114,0,114,104,0,184
1159,2880403.0,23472349.4,672,0,260,412,0,0,144,116,108,304,108,0,116,0,0,106,0,342
1160,1777459.6,12316324.9,204,14,64,126,29,12,6,29,50,78,25,0,29,0,0,24,0,101
1161,777300.7,7556292.6,322,0,137,185,68,0,1,68,64,121,64,0,68,0,68,63,0,59
1164,873141.4,12326931.1,369,0,205,164,0,0,145,60,0,164,0,0,60,0,0,57,0,252
1165,1194634.2,3444792.8,204,0,88,116,0,0,46,42,32,84,32,0,42,0,0,32,0,98
1166,2752879.3,16628566.2,447,15,141,291,68,0,5,68,112,194,64,0,68,48,0,63,0,204
1168,2140596.6,19172773.0,830,0,206,624,0,0,106,100,368,256,92,92,100,0,0,90,0,272
1169,4087574.4,21507789.8,424,21,152,251,0,0,96,56,108,164,54,0,56,0,0,54,0,206
1170,1743672.7,7929028.4,189,10,80,99,33,0,14,33,29,80,29,0,33,0,0,28,0,99
1171,794079.0,4037069.2,108,0,54,54,0,0,30,24,16,38,16,0,24,0,0,14,0,54
1172,176847.7,578539.6,26,0,16,10,0,0,5,11,0,10,0,0,11,0,0,0,0,15
1173,180396.3,2173910.8,144,0,51,93,27,0,1,23,46,47,0,0,23,0,0,22,0,99
1174,2089986.3,20278039.5,343,0,92,251,0,0,47,45,120,131,40,40,45,0,0,40,0,138
1176,229024.5,1741831.4,111,0,49,62,26,0,1,22,21,41,21,0,22,0,26,21,0,21
1177,501452.1,2119684.0,68,0,26,42,0,0,14,12,15,27,8,0,12,0,0,7,0,34
1178,864957.9,4813100.1,109,0,42,67,0,2,22,20,15,50,15,0,20,0,0,15,0,59
1179,1184163.4,11739155.2,664,0,278,386,142,0,2,134,132,254,132,0,134,0,142,132,0,124
1180,2176227.0,15209469.8,330,0,138,192,0,0,71,67,0,192,0,0,67,0,0,62,0,201
1181,499844.4,4793438.6,212,0,78,134,0,0,46,32,72,62,24,24,32,0,0,22,0,86
1182,781549.2,4169191.6,99,5,48,46,22,1,4,22,0,50,0,0,22,0,0,17,0,60
1183,1012808.0,15390501.8,536,0,210,326,0,0,124,86,156,170,78,0,86,0,0,76,0,218
1184,4467812.0,17805950.9,299,31,111,157,55,0,1,55,0,188,0,0,55,0,0,50,0,194
1185,270885.0,2890214.6,170,0,66,104,36,0,2,28,56,48,28,0,28,0,36,26,0,24
1186,204154.5,2279874.1,70,0,46,24,0,0,33,13,0,24,0,0,13,0,0,10,0,47
1187,349605.0,4582146.0,148,0,55,93,29,0,1,25,25,68,25,0,25,0,29,24,0,45
1188,464909.2,4483093.2,151,0,71,80,0,0,42,29,25,55,25,0,29,0,0,24,0,73
1189,912519.8,18805799.6,808,0,270,538,138,0,2,130,256,282,0,0,130,0,0,128,0,550
1190,760479.8,3844636.1,144,0,61,83,0,0,34,27,23,60,23,0,27,0,0,22,0,72
1192,794327.1,6424042.6,143,0,66,77,0,2,34,32,0,75,0,0,32,0,0,27,0,84
1193,1887226.6,9541268.2,324,0,124,200,0,0,64,60,56,144,56,0,60,0,0,55,0,153
1194,2648963.1,15885151.7,332,0,115,217,0,5,59,56,51,161,51,0,56,0,0,51,0,174
1195,543742.4,7360895.2,254,0,90,164,48,0,2,40,76,88,38,0,40,0,48,38,0,52
1196,4952918.2,23088060.8,388,2,176,210,0,0,106,70,48,164,48,0,70,0,0,46,0,224
1197,588929.1,12478283.7,380,0,156,224,64,23,28,64,59,142,59,0,64,0,0,59,0,198
1198,1650877.4,7010593.2,200,30,94,76,40,0,14,40,0,106,0,0,40,0,0,30,0,130
1199,260399.7,4325963.4,127,0,56,71,0,0,35,21,34,37,17,0,21,0,0,16,0,56
1200,3429795.5,24221990.2,520,0,137,383,0,0,69,68,191,192,63,64,68,0,0,63,0,198
1201,2110556.9,17290315.1,442,0,137,305,0,0,72,65,120,185,60,0,65,0,0,60,0,197
1203,1768390.1,21444092.0,348,0,83,265,0,20,42,41,145,100,37,36,41,0,0,36,0,126
1204,3091241.7,25465500.0,410,0,124,286,0,2,63,61,114,170,57,0,61,0,0,56,0,179
1205,1026195.6,12350827.0,514,0,206,308,102,0,2,102,92,216,92,0,102,0,102,92,0,126
1206,797773.8,6092591.0,344,0,148,196,76,0,2,70,68,128,68,0,70,0,76,66,0,64
1207,2781940.0,17749150.8,394,0,135,259,0,0,68,67,63,196,63,0,67,0,0,62,0,202
1208,472745.0,3505483.8,74,0,30,44,0,0,16,14,18,26,9,0,14,0,0,9,0,33
1209,134852.8,1042017.5,59,0,27,32,14,0,1,12,10,22,10,0,12,0,14,9,0,14
1210,1344454.6,6882800.7,147,0,63,84,0,13,32,31,0,71,0,0,31,0,0,26,0,90
1211,473782.1,6136336.7,212,0,72,140,0,0,43,29,73,67,24,25,29,0,0,24,0,86
1212,486207.0,3029967.2,169,0,69,100,36,0,1,32,32,68,32,0,32,0,36,31,0,38
1213,584439.6,5643242.2,296,0,130,166,64,0,2,64,54,112,54,0,64,0,64,54,0,60
1214,786092.7,5016644.2,115,0,48,67,0,0,25,23,19,48,19,0,23,0,0,18,0,55
1215,205083.5,2145870.2,99,0,45,54,22,0,1,22,18,36,18,0,22,0,22,17,0,20
1216,287538.1,3493584.5,174,0,85,89,34,0,17,34,30,59,30,0,34,0,0,29,0,81
1217,374271.9,6537176.6,358,0,121,237,62,0,1,58,116,121,58,0,58,0,0,57,0,127
1218,3420638.8,14126973.4,242,14,104,124,50,0,4,50,0,138,0,0,50,0,0,40,0,152
1219,475245.9,3974142.0,164,0,75,89,0,0,45,30,26,63,26,0,30,0,0,25,0,83
1220,420991.5,7363220.5,195,0,79,116,41,3,1,37,37,76,37,0,37,0,41,36,0,44
1221,1535336.2,4716833.1,121,14,54,53,0,0,34,20,0,67,0,0,20,0,0,17,3,81
1222,895829.8,11995328.4,367,0,139,228,71,0,1,67,66,162,66,0,67,0,71,66,0,97
1223,767190.1,7607289.6,190,0,60,130,0,0,31,29,49,81,25,0,29,0,0,24,0,88
1225,2419347.7,16427460.1,302,0,123,179,0,23,63,60,0,156,0,0,60,0,0,55,0,187
1226,338147.6,2358717.2,125,0,57,68,0,0,31,26,22,46,22,0,26,0,0,21,0,56
1227,1076166.1,9577318.2,278,0,80,198,0,9,45,35,123,66,30,31,35,0,0,30,0,90
1228,432843.5,7458312.5,226,0,91,135,45,0,1,45,40,95,40,0,45,0,45,40,0,56
1229,411238.8,2483351.3,59,0,27,32,0,0,14,13,9,23,9,0,13,0,0,8,0,29
1230,3050094.0,13634407.4,210,12,98,100,0,0,60,38,0,112,0,0,38,0,0,30,0,142
1231,4386024.6,22951095.4,654,0,240,414,0,0,122,118,108,306,108,0,118,0,0,108,0,320
1232,223731.5,2702727.9,67,0,44,23,0,0,15,29,0,23,0,0,29,0,0,2,0,36
1233,228851.1,2547318.3,165,0,71,94,35,0,1,35,31,63,31,0,35,0,0,30,0,69
1234,805094.9,7068436.7,328,0,129,199,64,0,1,64,60,139,60,0,64,0,64,59,0,81
1235,522182.0,6372984.0,341,0,119,222,61,0,1,57,113,109,56,0,57,0,61,56,0,54
1236,776162.1,7882390.3,328,0,162,166,0,0,94,68,0,166,0,0,68,0,0,63,0,197
1237,4565111.4,23805766.9,348,30,153,165,0,3,95,58,0,192,0,0,58,0,0,55,0,235
1238,863751.4,10053951.2,370,0,146,224,76,0,2,68,66,158,66,0,68,0,76,66,0,94
1239,902936.7,7250693.1,332,0,135,197,68,0,1,66,64,133,64,0,66,0,68,63,0,71
1240,352244.4,1703232.8,71,0,32,39,0,0,17,15,11,28,11,0,15,0,0,10,0,35
1241,807311.0,7482816.6,404,0,140,264,0,0,80,60,156,108,52,52,60,0,0,50,0,138
1242,1753234.7,11774206.4,230,6,69,155,0,0,43,26,100,61,21,21,26,16,0,21,0,83
1243,357869.8,3828286.9,74,0,49,25,0,4,22,27,0,21,0,0,27,0,0,4,0,43
1244,386647.5,4321522.9,254,0,74,180,0,0,43,31,128,52,27,26,31,22,0,26,0,69
1245,283595.6,2246371.4,60,0,28,32,0,0,15,13,9,23,9,0,13,0,0,8,0,30
1246,1222660.2,11316525.2,498,0,204,294,104,0,2,98,96,198,96,0,98,0,104,94,0,106
1247,4873625.0,23544264.5,429,33,167,229,0,0,107,60,42,220,0,0,60,42,0,57,1,269
1248,1087329.8,10146468.6,442,0,170,272,88,0,2,80,78,194,78,0,80,0,88,78,0,118
1249,422774.8,11883942.4,339,0,114,225,45,0,24,45,121,104,40,41,45,0,0,40,0,133
1250,1636313.9,6032463.8,221,2,68,151,33,0,2,33,82,71,28,0,33,25,0,28,0,78
1251,1792350.4,6769787.5,206,10,89,107,0,0,48,41,34,83,34,0,41,0,0,35,0,96
1252,2160295.2,10305841.8,240,16,87,137,41,0,5,41,21,132,0,0,41,21,0,36,0,142
1253,753616.4,6385294.9,123,0,46,77,0,5,26,20,32,40,16,0,20,0,0,15,0,56
1254,3472132.2,17142524.4,268,23,116,129,0,0,71,45,0,152,0,0,45,0,0,43,0,180
1255,1318280.4,4342009.0,104,5,37,62,18,0,1,18,0,67,0,0,18,0,0,13,2,71
1256,1860759.9,13337139.1,409,0,117,292,0,0,61,56,140,152,52,0,56,36,0,51,0,162
1257,1502717.7,8273684.0,215,0,78,137,0,5,40,38,33,99,33,0,38,0,0,33,0,111
1258,298015.4,4768288.4,306,0,114,192,56,0,2,56,92,100,46,0,56,0,0,46,0,112
1259,641386.3,4107203.4,157,0,44,113,0,0,23,21,48,65,16,16,21,0,0,16,0,72
1260,739964.3,4195002.5,137,0,55,82,0,0,30,25,21,61,21,0,25,0,0,20,0,71
1261,2175959.0,13182106.2,262,0,93,169,0,2,48,45,41,126,41,0,45,0,0,40,0,136
1262,280346.6,2832365.7,107,0,43,64,23,0,1,19,18,46,18,0,19,0,23,18,0,29
1263,2320710.3,11690030.6,193,6,89,98,0,0,53,36,0,104,0,0,36,0,0,33,0,124
1264,1554026.0,10141318.2,232,0,92,140,0,26,48,44,36,78,36,0,44,0,0,34,0,118
1265,425311.4,3867377.7,159,0,66,93,34,0,1,31,30,63,30,0,31,0,34,29,0,35
1266,1321106.6,6181087.6,173,0,64,109,0,0,34,30,25,84,25,0,30,0,0,25,0,93
1267,1186659.3,8148234.7,231,0,60,171,0,10,31,29,97,64,25,24,29,0,0,24,0,81
1268,555146.2,11964552.5,386,0,163,223,65,0,33,65,61,162,61,0,65,0,0,60,0,200
1269,3054686.8,22409619.2,762,0,254,508,0,0,140,114,210,298,106,0,114,0,0,104,0,334
1270,842845.0,4221868.5,186,2,66,118,31,0,4,31,44,76,26,0,31,18,0,26,0,85
1271,475935.6,3227772.4,164,0,76,88,0,0,46,30,26,62,26,0,30,0,0,25,0,83
1272,1653677.7,13861326.5,260,9,118,133,0,0,55,63,0,142,0,0,63,0,0,51,2,144
1273,2488294.1,16593207.2,327,0,116,211,0,1,59,57,53,157,53,0,57,0,0,52,0,165
1274,2292012.5,9451185.9,177,24,73,80,0,0,45,28,0,104,0,0,28,0,0,26,1,122
1275,313896.1,3656735.4,146,0,58,88,30,0,1,27,26,62,26,0,27,0,30,25,0,38
1276,2396629.0,31451326.6,1102,0,352,750,0,0,208,144,406,344,136,134,144,0,0,134,0,418
1277,1644849.2,14786037.2,690,0,262,428,132,0,2,128,122,306,122,0,128,0,132,122,0,186
1279,278580.6,2027372.8,112,0,54,58,28,0,2,24,20,38,20,0,24,0,28,18,0,22
1280,813289.2,12067448.6,414,0,178,236,88,0,2,88,78,158,78,0,88,0,88,78,0,82
1281,549216.2,5820031.9,92,0,43,49,0,0,23,20,0,49,0,0,20,0,0,15,0,57
1284,1097769.3,5324011.0,91,8,39,44,0,0,25,14,1,51,0,0,14,1,0,11,0,65
1285,2757773.3,14993923.0,393,0,135,258,0,0,68,67,63,195,63,0,67,0,0,62,0,201
1286,6610663.1,31402136.8,468,36,191,241,0,0,129,62,59,218,59,0,62,0,0,59,0,288
1287,2175200.1,16959296.9,353,17,107,229,46,0,15,46,125,121,42,41,46,0,0,41,0,141
1288,724505.9,5911262.8,317,0,120,197,61,0,1,58,57,140,57,0,58,0,61,56,0,85
1289,1456208.1,10439442.8,168,0,62,106,0,0,32,30,25,81,25,0,30,0,0,25,0,88
1291,1015065.6,13092562.2,656,0,218,438,108,0,2,108,198,240,98,0,108,0,108,98,0,144
1292,1341897.7,18123840.1,403,0,112,291,0,0,60,52,141,150,47,47,52,0,0,47,0,163
1293,1370164.6,6571902.0,155,0,58,97,0,0,30,28,23,74,23,0,28,0,0,23,0,81
1294,1501133.0,9008049.1,306,0,100,206,0,0,51,49,88,118,44,0,49,0,0,44,0,125
1295,638326.0,5032423.1,265,0,110,155,0,0,60,50,45,110,45,0,50,0,0,45,0,125
1296,442605.4,4150670.2,224,0,102,122,50,0,2,50,40,82,40,0,50,0,50,40,0,44
1297,5647166.8,47908442.2,888,0,266,622,0,0,136,130,244,378,122,0,130,0,0,120,0,394
1298,934572.2,5763091.9,199,0,74,125,0,0,39,35,30,95,30,0,35,0,0,30,0,104
1299,545811.1,8480375.8,386,0,142,244,66,0,10,66,124,120,62,0,66,0,0,61,0,135
1301,475917.5,2996877.1,133,0,65,68,0,0,14,51,0,68,0,0,51,0,0,29,0,53
1302,1440706.2,13433250.6,584,0,238,346,122,0,2,114,112,234,112,0,114,0,122,112,0,124
1303,187387.3,2274424.9,70,0,36,34,0,0,21,15,11,23,11,0,15,0,0,10,0,34
1304,1519421.9,7371561.6,148,13,73,62,0,3,41,32,0,72,0,0,32,0,0,22,0,94
1305,1402994.5,19732770.0,324,0,135,189,0,2,71,64,0,187,0,0,64,0,0,59,0,201
1306,1663252.7,11321517.0,346,0,94,252,0,0,49,45,123,129,41,41,45,0,0,40,0,138
1307,665754.6,5706754.8,269,0,122,147,0,0,73,49,44,103,44,0,49,0,0,44,0,132
1308,250150.9,2925958.5,111,0,51,60,27,0,1,23,22,38,22,0,23,0,27,22,0,17
1309,3786399.8,13965142.3,257,19,89,149,44,5,1,44,40,123,40,0,44,0,0,39,0,134
1310,513083.5,3361164.2,158,0,71,87,0,0,37,34,0,87,0,0,34,0,0,29,0,95
1311,2251537.2,8217185.6,388,0,154,234,0,0,82,72,64,170,64,0,72,0,0,62,0,190
1312,552369.0,6173324.8,254,0,97,157,50,0,1,46,45,112,45,0,46,0,50,45,0,68
1313,1758530.5,6814935.0,102,2,51,49,0,0,36,15,0,51,0,0,15,0,0,12,0,75
1314,2190046.4,15109233.5,324,0,123,201,0,3,62,61,57,141,57,0,61,0,0,56,0,150
1315,977977.2,10986306.8,335,0,100,235,0,0,56,44,120,115,40,40,44,0,0,39,0,132
1316,127543.7,2298889.9,144,0,45,99,24,0,1,20,60,39,0,0,20,0,0,19,0,105
1317,1550847.2,16228621.6,596,0,228,368,116,0,2,110,106,262,106,0,110,0,116,106,0,158
1318,378125.6,1294911.0,57,2,26,29,0,0,16,10,18,13,4,4,10,2,0,4,0,25
1319,799353.3,4879668.8,90,2,34,54,0,0,20,14,27,29,9,9,14,0,0,8,0,41
1320,721830.0,4652350.2,186,0,52,134,0,0,27,25,80,54,20,20,25,0,0,20,0,61
1321,240988.0,2576357.1,111,0,53,58,0,0,32,21,17,41,17,0,21,0,0,16,0,57
1322,572844.5,7215557.0,374,0,133,241,66,0,1,66,124,117,62,0,66,0,66,61,0,57
1323,2739321.6,17845316.4,350,0,128,222,0,0,66,62,52,170,52,0,62,0,0,52,0,184
1324,1995137.2,15991290.8,304,0,108,196,0,0,56,52,86,110,42,0,52,0,0,42,0,124
1325,335671.2,5452444.0,300,0,118,182,58,0,2,58,100,82,0,0,58,0,0,48,0,194
1326,300477.5,4006119.5,189,0,60,129,0,0,35,25,83,46,21,21,25,0,0,20,0,61
1327,651127.1,7674976.0,268,0,129,139,0,0,77,52,0,139,0,0,52,0,0,48,0,168
1328,2245658.5,9186087.9,168,19,67,82,32,6,3,32,0,95,0,0,32,0,0,27,0,109
1329,1422727.2,7615716.4,350,2,118,230,54,0,10,54,116,116,46,0,54,24,0,44,0,136
